system_id,sentence
1666,，是人民作主投票選出總統，而不是
1666,來
1666,決定職務分配
1666,今天不管是大黨欺負小黨設計小黨，不管是哪個劇本，我們唯的劇本
1666,應該是台灣人民選出正確的人，走出正確的路
1666,鄭運鵬表示，三聖宮的主神聖帝君代表著忠義的化身，蔡英文總統有著忠義的精神，帶領台
1666,灣讓國際看見台灣
1666,桃園有很棒的產業基礎，未來也定會推動桃竹苗大矽谷計劃，來補足
1666,台積電不來桃園的遺憾
1666,桃園區立法委員參選人范綱祥表示，蔡英文總統與鄭文燦副院長的有感施政，大家都記在心
1666,裡，不論是捷運路網或是鐵路地下化都讓桃園變得更好，如果未來當選立法委員，我也會協
1666,助推動桃竹苗大矽谷計劃，讓台灣邁向更好的未來
1666,包括行政院副院長鄭文燦明倫三聖宮
1666,主委簡朝吉副主委簡征潭立法委員鄭運鵬立法委員參選人范綱祥均同出席參香活動
1666,完整新聞連結或短網址不可用等轉載媒體
1666,/////
1666,備註
1667,接下來會越來越多前美國官員明示暗示的
1667,因為現任美國官員不適合插手他國內政，除非像上次白目韓樣敬酒不吃吃罰酒，還在中國越來越強大的過去錯覺樣
1667,前幾天蕭美琴又被美國前官員背書就是個例子
1667,對老美來說，民進黨上最好，跟共產黨天然不合
1667,次之侯友宜，因為其主要影武者朱金都是美國的人
1667,最不想要的就是柯，你看紅統既得利益派邱毅/蔡正元大力支持樣
1667,這次藍白合的底線就是侯要當正
1667,柯當正不符合美國利益，到時候很可能看到向心門再發
1667,我知道白粉很不爽塔綠斑
1667,靠著美國吃香喝辣大撈特撈
1667,大家也都不爽
1667,但只要柯上跟中國綁在起，台灣就準備跟中國樣走向制裁地獄，白粉要準備習慣吃樹皮
1667,堆智障白粉整天靠北美豬美牛台積電
1667,靠，沒有美國的扶持跟技術支持
1667,你還在農業時代
1667,白粉最智障的就是心向中國，但資產遠離，只出張嘴想要自殺
1668,台灣這邊之前話題爆紅
1668,就出現概念股
1668,什麼緯創台積電
1668,阿幹
1668,你買這些股票還不如融資歐印或咧
1668,而當紅紅到全世界
1668,那有沒有相關的概念股
1668,像是跳舞的服裝是台灣哪個工廠公司做的
1668,還是代言的品牌衣服那個衣服代工是台灣製造的
1669,看台積電要去德國設廠的報導
1669,大意大概說台積電首先要面對
1669,德國勞工不像台灣那樣
1669,台積電必定面對嚴峻的挑戰
1669,簡單說德國勞工可不像台灣那麼奴性
1669,光是德國人點下班請特休不手軟自帶寒暑假
1669,點下班還有下午茶
1670,是否有專板
1670,本板並非萬能問板
1670,三則
1670,本看板嚴格禁止政治問卦
1670,未滿繁體中文字水桶個月
1670,未滿繁體中文字水桶個月
1670,未滿繁體中文字水桶個月，嚴重者以鬧板論
1670,李相赫拿下四個世界大賽冠軍
1670,但是進台積電少說也要四大電資研究所
1670,這樣子李哥之後被電競圈淘汰的時候
1670,要找工作的話可以進得了台積電嗎
1670,有八掛嗎
1671,備註請放最後面違者新聞文章刪除
1671,媒體來源
1671,記者署名
1671,吳睿騏
1671,完整新聞標題
1671,張忠謀結束行程返台顧立雄吳釗燮接機
1671,完整新聞內文
1671,中央社記者吳睿騏桃園機場日電台灣領袖代表台積電創辦人張忠謀結束
1671,經濟領袖會議行程，今晚搭機抵台，國安會秘書長顧立雄與外交部長吳釗燮前往接機，張
1671,忠謀未發表談話由工作人員引領離去
1671,張忠謀在妻子張淑芬陪同下，率領代表團晚間搭乘長榮航空班機返台，班機在時分抵
1671,達桃園國際機場，國安會秘書長顧立雄與外交部長吳釗燮特別前往接機，除了向張忠謀與
1671,張淑芬慰問，也特別獻花給張淑芬，張忠謀未發表談話，隨後由工作人員引領離去
1671,外傳駐美代表蕭美琴也搭乘同班機返台，不過截至代表團與乘客都下機，現場記者等候在
1671,國賓門前及般旅客出口未看到蕭美琴，但同班機旅客表示有在機上看到蕭美琴
1671,亞太經濟合作會議經濟領袖會議圓滿結束，張忠謀日前表示，已完成總統蔡英文
1671,交付傳達的個訊息，分別是台灣將致力促進區域和平及繁榮發展
1671,與各國合作打造更具
1671,彈性及韌性的供應鏈
1671,推動綠色轉型之餘，保障中小企業勞工及婦女權益
1671,在數位轉型
1671,帶動經濟發展的同時，致力於縮小數位落差
1671,張忠謀日前出席國際記者會時表示，他和美國總統拜登有相當多互動，
1671,但沒有正式所謂雙邊會談，不過倒是和美方多位資深官員，包含副總統賀錦麗
1671,國務卿布林肯白宮首席經濟顧問布蘭納德
1671,有極為深入討論，主軸為敦促區域和平繁榮，並強烈表達台灣希望增加
1671,供應鏈韌性
1671,總統蔡英文日在社群媒體平台前身為推特，發文表示，感謝張忠謀的努力
1671,，並期待未來台美關係持續深化，也與理念相近國家合作，持續為世界貢獻良善力量
1671,年在美國舊金山舉行，蔡總統敦請台積電創辦人張忠謀擔任經濟領袖會議
1671,領袖代表，這是張忠謀第度代表蔡總統第度代表台灣與會
1671,編輯
1671,完整新聞連結或短網址不可用等轉載媒體
1671,/////
1671,備註
1672,台灣並沒有哪次談判是出動總統去談判的吧
1672,李登輝陳水扁馬英九甚至蔡英文沒看過哪次出國或是在國內與外國談判
1672,總統本身談判的能力本來就不重要
1672,現任的總統號稱最會談判
1672,結果台美貿易我們讓了萊豬根本就沒換到什麼
1672,只換到個空虛的台美倡議
1672,而且連自己政府官方不承認這是自由貿易協定
1672,///
1672,官方認定自由協定才會放入喔
1672,當初口口聲聲讓萊豬台灣才能加入
1672,////
1672,開放福食才能加入
1672,////
1672,號稱國際貿易專家最後談判的蔡英文結果這近八年沒談下任何個自由貿易協定
1672,現在自由貿易協定官網的幾乎都是馬政府時代談的
1672,要比談判能力來說真的說起來不就國民黨政府比較會談判當初選蔡英文不就蠢爆了
1672,這近八年來蔡政府也沒有談判加入任何個國際組織
1672,馬政府時代還讓台灣重返讓台灣回到國際舞台然後蔡英文當初還罵說
1672,葉金川出席被留學生嗆，蔡英文葉金川應該下台
1672,蔡英文說，
1672,中華台北不是身分而是名稱，總統把身分資格名稱條件都混淆，民
1672,調被誤導，總統必須說清楚，台灣參與是否接受次主權無主權去主權的觀念
1672,結果蔡政府自己用中華台北參加
1672,///
1672,別人用中華台北就是去主權蔡政府用中華台北就沒有矮化
1672,在野黨舉出中國政府說了什麼就是附和中國賣台恐嚇台灣人
1672,賴清德公開傳遞說習大大說沒有要攻打台灣的意思塔綠班就全部都相信
1672,真的蠻好笑的還敢說談判能力你蔡政府談判能力這麼差還好意思笑別人
1672,這麼會談判害台灣得吃萊豬怎麼還得送台積電去美國去最會談判笑死人
1673,最近再查些台灣新創公司
1673,發現鉅怡智慧這家公司
1673,這家公司好像很猛诶，主打醫療
1673,用臉部就能知道血壓血氧壓力心律等等
1673,就像是科幻電影那樣，掃就知道你的身體狀況
1673,還通過美國認證，背後是聯發科
1673,台灣新創公司是不是強的其實不少阿
1673,不過這家公司的產品好像只有沒有
1673,台灣軟體也要跟著台積電起起飛了嗎
1673,光有晶片還不夠，還要有軟體實力吧
1673,///
1673,//////
1674,聯合報
1674,高雄鳳山造勢狂吸萬人賴清德與其相信藍白合不如選擇賴清德
1674,記者徐如宜蔡世偉
1674,賴清德高雄市競選總部今晚在鳳山舉行成立造勢活動，主辦單位宣布台下有萬民進黨支
1674,持者
1674,賴清德說，與其相信藍白合，不如堅定選擇賴清德，藍白指票投民進黨，青
1674,年上戰場大選是戰爭與和平的選擇，都是選舉的白賊話
1674,民進黨總統參選人賴清德先授旗給中華民國賴羅傅宗親總會賴慶雄高雄後援會總會長莊
1674,維周律師團團長李勝琛顧問團團長曾貴海與競選主委陳其邁
1674,賴清德向民主聖地高雄的鄉親問好，他跟高雄鄉親搏感情說，高雄與台南不只是厝邊，更
1674,是扶持的兄弟姊妹，他任台南市長時，與高雄澎湖成立首長平台會議，共度難關，
1674,台南地震時，高雄傾力相助，患難見互助真情，共同讓國家更好，每個人都是台灣隊
1674,賴清德表示，在這場選舉，台南高雄皆民主聖地
1674,年陳其邁補選上市長，讓高雄走
1674,回進步道路
1674,高捷林園線已動工，高雄運輸將四通八達
1674,台商與國際大廠都在投資高雄，
1674,台積電也來高雄設廠，鼓勵新創企業來到高雄，促進轉型
1674,台灣碳權交易所在高雄成立，
1674,高雄還有淨零學院，走向國際
1674,賴清德表示，過去兩年多，他結合智庫專業學者提出國家希望工程，為台灣長遠未來打下
1674,基礎
1674,第推動平行台灣，個縣市單獨走步，不如個縣市起向前走步，未來在
1674,行政院成立平台，與地方政府密切合作，中央來支持，步步向行
1674,第二，將台灣品牌擦
1674,亮，在國際上架台灣，台灣是民主模範生經濟發展優等生
1674,台灣去年貿易總額已超過
1674,千億美金，是全球第大貿易國
1674,未來他會繼續發展經濟，推五大信賴產業，包括半導體
1674,人工智慧軍事工業安全控制低軌道衛星
1674,第三，打造健康台灣
1674,賴清德自認比其他侯選人醫療專業，推健康台灣，讓世界擁抱台灣
1674,成立億的癌症基金，在年讓因罹癌死亡者減少三分之
1674,未來做到歲國家
1674,起養長照
1674,並推動教育平權，透過教育取得專業知識改善生活
1674,只有堅定理念能提出完整藍圖團結國民者，才是國家需要的領導人
1674,賴清德說，
1674,台積電創辦人張忠代表蔡英文總統參加，與日相岸田文雄對談，日本支持台灣國際參
1674,與，希望深化連結
1674,台灣需要的是與世界民主陣營團結合作，不需要只為自己利益的政黨
1674,，與其相信藍白合，不如堅定選擇賴清德，讓他帶領全民團結合作，讓台灣走向世界
1674,迎向未來
1674,賴清德表示，國民黨說票投民進黨，青年上戰場，是白賊話
1674,問台下民眾，藍白說
1674,大選是戰爭與和平的選擇，這是不是選舉的白賊話
1674,大家說是
1674,//////
1675,台積電招收德國學生來台實習名額逾百人報名
1675,/////
1675,//
1675,中央社記者林育立
1675,中央社記者林育立柏林日專電即將在德國薩克森邦設廠的台積電，提供當地學生來台實習機會，報名相當踴躍，超過預定名額，預計招收人，結果超過百人報名
1675,明年初這些學生將啟程到台灣學習半年
1675,德國薩克森邦政府德勒斯登工業大學台積電月簽署半導體人才培育計畫協議，規劃每年派遣名學生到台灣，先到大學修習半導體理論，接著到台積電位於台中的新人訓練中心和廠房累積實務經驗
1675,由於台積電在業界的領先地位，加上機票和生活費由薩克森邦政府補助，來台上課學分獲承認，因此報名相當踴躍，超過預定名額
1675,薩克森邦科技處駐台辦事處處長金郁夫表示，明年計畫仍是試行階段，預計招收人，結果多達人報名，目前正在選拔其中最優秀的人及候補人，預計本週公布名單
1675,他期盼從年起，每年能派名學生到台灣受訓
1675,根據德勒斯登工大公布的簡章，只要是就讀電子工程資訊工程微電子工程奈米工程材料科學數學物理化學等自然和工程科系的年級以上大學生和碩士班學生，而且英文程度達定標準，皆可報名參加
1675,高年級所學符合計畫內容成績好有半導體業實習經驗的學生將優先錄取
